"Match.ID","Overs","Season","Runs.over","Extra.runs.over","Extras.over","Wickets.over","Home.Ground","Ground","Bowlername","Wickets.ever","Runs.ever","Extras.ever","Extras.Runs.ever","b1name","b2name","b3name","b4name","b5name","b1f","b2f","b3f","b4f","b5f","b1sr","b2sr","b3sr","b4sr","b5sr","bosr","ber","Team.Final.Score"
"419115",10,"2010",2,0,0,0,"0","M Chinnaswamy Stadium","DW Steyn",3,45,4,4,"DR Martyn","YK Pathan","Not available","Not available","Not available",2,4,NA,NA,NA,73.08,132.73,NA,NA,NA,19.18,6.58,92
"419115",11,"2010",4,0,0,0,"0","M Chinnaswamy Stadium","JH Kallis",3,49,4,4,"DR Martyn","YK Pathan","Not available","Not available","Not available",2,4,NA,NA,NA,73.08,132.73,NA,NA,NA,26.85,8.11,92
"419115",12,"2010",13,0,0,0,"0","M Chinnaswamy Stadium","R Vinay Kumar",3,62,4,4,"DR Martyn","YK Pathan","Not available","Not available","Not available",1,5,NA,NA,NA,73.08,132.73,NA,NA,NA,16.06,8.43,92
"419115",13,"2010",6,1,1,0,"0","M Chinnaswamy Stadium","JH Kallis",3,68,5,5,"DR Martyn","YK Pathan","Not available","Not available","Not available",4,3,NA,NA,NA,73.08,132.73,NA,NA,NA,26.85,8.11,92
"419115",14,"2010",7,0,0,0,"0","M Chinnaswamy Stadium","DW Steyn",3,75,5,5,"DR Martyn","YK Pathan","Not available","Not available","Not available",1,5,NA,NA,NA,73.08,132.73,NA,NA,NA,19.18,6.58,92
"419115",15,"2010",3,0,0,1,"0","M Chinnaswamy Stadium","A Kumble",4,78,5,5,"DR Martyn","P Dogra","Not available","Not available","Not available",3,3,NA,NA,NA,73.08,77.78,NA,NA,NA,19.67,6.78,92
"419115",16,"2010",2,0,0,0,"0","M Chinnaswamy Stadium","R Vinay Kumar",4,80,5,5,"DR Martyn","P Dogra","Not available","Not available","Not available",1,5,NA,NA,NA,73.08,77.78,NA,NA,NA,16.06,8.43,92
"419115",17,"2010",5,1,1,3,"0","M Chinnaswamy Stadium","P Kumar",7,85,6,6,"DR Martyn","M Morkel","P Dogra","S Narwal","Not available",3,2,1,1,NA,73.08,50,77.78,131.58,NA,25.22,7.96,92
"419115",18,"2010",3,0,0,0,"0","M Chinnaswamy Stadium","R Vinay Kumar",7,88,6,6,"M Morkel","SK Warne","Not available","Not available","Not available",1,5,NA,NA,NA,50,79.05,NA,NA,NA,16.06,8.43,92
"419115",19,"2010",3,0,0,0,"0","M Chinnaswamy Stadium","P Kumar",7,91,6,6,"M Morkel","SK Warne","Not available","Not available","Not available",5,1,NA,NA,NA,50,79.05,NA,NA,NA,25.22,7.96,92
"419115",20,"2010",1,1,1,3,"0","M Chinnaswamy Stadium","A Kumble",10,92,7,7,"M Morkel","MM Patel","SK Trivedi","SK Warne","Not available",1,2,1,1,NA,50,55.56,70,79.05,NA,19.67,6.78,92
"419116",1,"2010",9,0,0,0,"1","Feroz Shah Kotla","JA Morkel",0,9,0,0,"DA Warner","V Sehwag","Not available","Not available","Not available",2,4,NA,NA,NA,136.82,140.35,NA,NA,NA,17.2,7.92,185
"419116",2,"2010",10,0,0,0,"1","Feroz Shah Kotla","R Ashwin",0,19,0,0,"DA Warner","V Sehwag","Not available","Not available","Not available",4,2,NA,NA,NA,136.82,140.35,NA,NA,NA,24.78,6.84,185
"419116",3,"2010",9,0,0,0,"1","Feroz Shah Kotla","Joginder Sharma",0,28,0,0,"DA Warner","V Sehwag","Not available","Not available","Not available",1,5,NA,NA,NA,136.82,140.35,NA,NA,NA,28.25,9.17,185
"419116",4,"2010",8,0,0,1,"1","Feroz Shah Kotla","L Balaji",1,36,0,0,"DA Warner","TM Dilshan","V Sehwag","Not available","Not available",1,3,2,NA,NA,136.82,108.11,140.35,NA,NA,20.74,7.68,185
"419116",5,"2010",14,1,1,0,"1","Feroz Shah Kotla","Joginder Sharma",1,50,1,1,"TM Dilshan","V Sehwag","Not available","Not available","Not available",5,2,NA,NA,NA,108.11,140.35,NA,NA,NA,28.25,9.17,185
"419116",6,"2010",2,0,0,0,"1","Feroz Shah Kotla","L Balaji",1,52,1,1,"TM Dilshan","V Sehwag","Not available","Not available","Not available",3,3,NA,NA,NA,108.11,140.35,NA,NA,NA,20.74,7.68,185
"419116",7,"2010",15,1,1,0,"1","Feroz Shah Kotla","JM Kemp",1,67,2,2,"TM Dilshan","V Sehwag","Not available","Not available","Not available",1,5,NA,NA,NA,108.11,140.35,NA,NA,NA,Inf,10.75,185
"419116",8,"2010",12,2,1,0,"1","Feroz Shah Kotla","M Muralitharan",1,79,3,4,"TM Dilshan","V Sehwag","Not available","Not available","Not available",1,6,NA,NA,NA,108.11,140.35,NA,NA,NA,31.9,6.68,185
"419116",9,"2010",5,1,1,0,"1","Feroz Shah Kotla","JA Morkel",1,84,4,5,"TM Dilshan","V Sehwag","Not available","Not available","Not available",5,2,NA,NA,NA,108.11,140.35,NA,NA,NA,17.2,7.92,185
"419116",10,"2010",5,1,1,0,"1","Feroz Shah Kotla","M Muralitharan",1,89,5,6,"TM Dilshan","V Sehwag","Not available","Not available","Not available",4,3,NA,NA,NA,108.11,140.35,NA,NA,NA,31.9,6.68,185
"419116",11,"2010",12,1,1,0,"1","Feroz Shah Kotla","R Ashwin",1,101,6,7,"TM Dilshan","V Sehwag","Not available","Not available","Not available",2,5,NA,NA,NA,108.11,140.35,NA,NA,NA,24.78,6.84,185
"419116",12,"2010",4,1,1,2,"1","Feroz Shah Kotla","M Muralitharan",3,105,7,8,"AB de Villiers","KD Karthik","TM Dilshan","V Sehwag","Not available",1,2,1,2,NA,158.33,124.92,108.11,140.35,NA,31.9,6.68,185
"419116",13,"2010",10,0,0,1,"1","Feroz Shah Kotla","R Ashwin",4,115,7,8,"AB de Villiers","KD Karthik","M Manhas","Not available","Not available",2,1,3,NA,NA,158.33,124.92,110.45,NA,NA,24.78,6.84,185
"419116",14,"2010",12,0,0,0,"1","Feroz Shah Kotla","SK Raina",4,127,7,8,"KD Karthik","M Manhas","Not available","Not available","Not available",4,2,NA,NA,NA,124.92,110.45,NA,NA,NA,30.6,8.24,185
"419116",15,"2010",12,0,0,0,"1","Feroz Shah Kotla","JA Morkel",4,139,7,8,"KD Karthik","M Manhas","Not available","Not available","Not available",2,4,NA,NA,NA,124.92,110.45,NA,NA,NA,17.2,7.92,185
"419116",16,"2010",5,0,0,0,"1","Feroz Shah Kotla","M Muralitharan",4,144,7,8,"KD Karthik","M Manhas","Not available","Not available","Not available",3,3,NA,NA,NA,124.92,110.45,NA,NA,NA,31.9,6.68,185
"419116",17,"2010",6,0,0,1,"1","Feroz Shah Kotla","Joginder Sharma",5,150,7,8,"KD Karthik","M Manhas","R Bhatia","Not available","Not available",2,2,2,NA,NA,124.92,110.45,128.24,NA,NA,28.25,9.17,185
"419116",18,"2010",9,1,1,0,"1","Feroz Shah Kotla","R Ashwin",5,159,8,9,"M Manhas","R Bhatia","Not available","Not available","Not available",4,2,NA,NA,NA,110.45,128.24,NA,NA,NA,24.78,6.84,185
"419116",19,"2010",14,0,0,0,"1","Feroz Shah Kotla","Joginder Sharma",5,173,8,9,"M Manhas","R Bhatia","Not available","Not available","Not available",3,3,NA,NA,NA,110.45,128.24,NA,NA,NA,28.25,9.17,185
"419116",20,"2010",12,1,1,1,"1","Feroz Shah Kotla","L Balaji",6,185,9,10,"A Mishra","M Manhas","R Bhatia","Not available","Not available",3,1,2,NA,NA,80.35,110.45,128.24,NA,NA,20.74,7.68,185
"419117",1,"2010",4,0,0,0,"1","Barabati Stadium","IK Pathan",0,4,0,0,"AC Gilchrist","VVS Laxman","Not available","Not available","Not available",4,2,NA,NA,NA,123.59,100.68,NA,NA,NA,21.1,7.67,170
"419117",2,"2010",24,1,1,0,"1","Barabati Stadium","S Sreesanth",0,28,1,1,"AC Gilchrist","VVS Laxman","Not available","Not available","Not available",6,1,NA,NA,NA,123.59,100.68,NA,NA,NA,19.18,7.25,170
"419117",3,"2010",15,0,0,1,"1","Barabati Stadium","SJ Srivastava",1,43,1,1,"AC Gilchrist","VVS Laxman","Not available","Not available","Not available",3,3,NA,NA,NA,123.59,100.68,NA,NA,NA,24.17,9.5,170
"419117",4,"2010",3,0,0,1,"1","Barabati Stadium","S Sreesanth",2,46,1,1,"A Symonds","HH Gibbs","VVS Laxman","Not available","Not available",1,4,1,NA,NA,131.78,112.11,100.68,NA,NA,19.18,7.25,170
"419117",5,"2010",7,0,0,0,"1","Barabati Stadium","SJ Srivastava",2,53,1,1,"A Symonds","HH Gibbs","Not available","Not available","Not available",3,3,NA,NA,NA,131.78,112.11,NA,NA,NA,24.17,9.5,170
"419117",6,"2010",3,0,0,0,"1","Barabati Stadium","PP Chawla",2,56,1,1,"A Symonds","HH Gibbs","Not available","Not available","Not available",3,3,NA,NA,NA,131.78,112.11,NA,NA,NA,20.72,7.95,170
"419117",7,"2010",9,0,0,0,"1","Barabati Stadium","Bipul Sharma",2,65,1,1,"A Symonds","HH Gibbs","Not available","Not available","Not available",2,4,NA,NA,NA,131.78,112.11,NA,NA,NA,22.09,8.07,170
"419117",8,"2010",12,0,0,0,"1","Barabati Stadium","PP Chawla",2,77,1,1,"A Symonds","HH Gibbs","Not available","Not available","Not available",3,3,NA,NA,NA,131.78,112.11,NA,NA,NA,20.72,7.95,170
"419117",9,"2010",7,0,0,0,"1","Barabati Stadium","IK Pathan",2,84,1,1,"A Symonds","HH Gibbs","Not available","Not available","Not available",3,3,NA,NA,NA,131.78,112.11,NA,NA,NA,21.1,7.67,170
"419117",10,"2010",16,0,0,0,"1","Barabati Stadium","S Sreesanth",2,100,1,1,"A Symonds","HH Gibbs","Not available","Not available","Not available",5,1,NA,NA,NA,131.78,112.11,NA,NA,NA,19.18,7.25,170
"419117",11,"2010",3,0,0,2,"1","Barabati Stadium","Yuvraj Singh",4,103,1,1,"A Symonds","HH Gibbs","RG Sharma","Not available","Not available",2,2,2,NA,NA,131.78,112.11,135.7,NA,NA,24.56,7.34,170
"419117",12,"2010",10,0,0,1,"1","Barabati Stadium","Bipul Sharma",5,113,1,1,"A Symonds","Anirudh Singh","TL Suman","Not available","Not available",3,1,2,NA,NA,131.78,93.02,129.41,NA,NA,22.09,8.07,170
"419117",13,"2010",2,0,0,0,"1","Barabati Stadium","Yuvraj Singh",5,115,1,1,"A Symonds","TL Suman","Not available","Not available","Not available",2,4,NA,NA,NA,131.78,129.41,NA,NA,NA,24.56,7.34,170
"419117",14,"2010",4,0,0,0,"1","Barabati Stadium","SJ Srivastava",5,119,1,1,"A Symonds","TL Suman","Not available","Not available","Not available",4,2,NA,NA,NA,131.78,129.41,NA,NA,NA,24.17,9.5,170
"419117",15,"2010",6,0,0,0,"1","Barabati Stadium","Yuvraj Singh",5,125,1,1,"A Symonds","TL Suman","Not available","Not available","Not available",2,4,NA,NA,NA,131.78,129.41,NA,NA,NA,24.56,7.34,170
"419117",16,"2010",9,0,0,0,"1","Barabati Stadium","PP Chawla",5,134,1,1,"A Symonds","TL Suman","Not available","Not available","Not available",3,3,NA,NA,NA,131.78,129.41,NA,NA,NA,20.72,7.95,170
"419117",17,"2010",10,0,0,1,"1","Barabati Stadium","Yuvraj Singh",6,144,1,1,"A Symonds","TL Suman","WPUJC Vaas","Not available","Not available",2,3,1,NA,NA,131.78,129.41,106.9,NA,NA,24.56,7.34,170
"419117",18,"2010",13,0,0,0,"1","Barabati Stadium","SJ Srivastava",6,157,1,1,"TL Suman","WPUJC Vaas","Not available","Not available","Not available",1,5,NA,NA,NA,129.41,106.9,NA,NA,NA,24.17,9.5,170
"419117",19,"2010",5,0,0,1,"1","Barabati Stadium","IK Pathan",7,162,1,1,"TL Suman","WPUJC Vaas","Not available","Not available","Not available",2,4,NA,NA,NA,129.41,106.9,NA,NA,NA,21.1,7.67,170
"419117",20,"2010",8,0,0,1,"1","Barabati Stadium","S Sreesanth",8,170,1,1,"Jaskaran Singh","RP Singh","TL Suman","Not available","Not available",3,2,1,NA,NA,100,80.56,129.41,NA,NA,19.18,7.25,170
"419118",1,"2010",6,0,0,1,"1","Sardar Patel Stadium, Motera","AB Dinda",1,6,0,0,"FY Fazal","MJ Lumb","NV Ojha","Not available","Not available",3,1,2,NA,NA,112.59,122.09,115.48,NA,NA,20.11,8.4,168
"419118",2,"2010",8,2,2,0,"1","Sardar Patel Stadium, Motera","I Sharma",1,14,2,2,"FY Fazal","NV Ojha","Not available","Not available","Not available",6,2,NA,NA,NA,112.59,115.48,NA,NA,NA,27.76,8.28,168
"419118",3,"2010",13,0,0,0,"1","Sardar Patel Stadium, Motera","AB Dinda",1,27,2,2,"FY Fazal","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,112.59,NA,NA,NA,NA,20.11,8.4,168
"419118",4,"2010",9,1,1,0,"1","Sardar Patel Stadium, Motera","I Sharma",1,36,3,3,"FY Fazal","NV Ojha","Not available","Not available","Not available",4,2,NA,NA,NA,112.59,115.48,NA,NA,NA,27.76,8.28,168
"419118",5,"2010",6,0,0,1,"1","Sardar Patel Stadium, Motera","SE Bond",2,42,3,3,"FY Fazal","NV Ojha","Not available","Not available","Not available",5,1,NA,NA,NA,112.59,115.48,NA,NA,NA,19.4,6.81,168
"419118",6,"2010",14,0,0,0,"1","Sardar Patel Stadium, Motera","AD Mathews",2,56,3,3,"AA Jhunjhunwala","NV Ojha","Not available","Not available","Not available",1,5,NA,NA,NA,105.97,115.48,NA,NA,NA,33.82,7.6,168
"419118",7,"2010",3,2,2,0,"1","Sardar Patel Stadium, Motera","M Kartik",2,59,5,5,"AA Jhunjhunwala","NV Ojha","Not available","Not available","Not available",4,3,NA,NA,NA,105.97,115.48,NA,NA,NA,27.12,7.17,168
"419118",8,"2010",8,0,0,0,"1","Sardar Patel Stadium, Motera","AD Mathews",2,67,5,5,"AA Jhunjhunwala","NV Ojha","Not available","Not available","Not available",2,4,NA,NA,NA,105.97,115.48,NA,NA,NA,33.82,7.6,168
"419118",9,"2010",13,0,0,1,"1","Sardar Patel Stadium, Motera","M Kartik",3,80,5,5,"AA Jhunjhunwala","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,105.97,NA,NA,NA,NA,27.12,7.17,168
"419118",10,"2010",12,0,0,0,"1","Sardar Patel Stadium, Motera","SE Bond",3,92,5,5,"AA Jhunjhunwala","YK Pathan","Not available","Not available","Not available",2,4,NA,NA,NA,105.97,132.73,NA,NA,NA,19.4,6.81,168
"419118",11,"2010",3,0,0,0,"1","Sardar Patel Stadium, Motera","M Kartik",3,95,5,5,"AA Jhunjhunwala","YK Pathan","Not available","Not available","Not available",4,2,NA,NA,NA,105.97,132.73,NA,NA,NA,27.12,7.17,168
"419118",12,"2010",8,0,0,0,"1","Sardar Patel Stadium, Motera","SE Bond",3,103,5,5,"AA Jhunjhunwala","YK Pathan","Not available","Not available","Not available",3,3,NA,NA,NA,105.97,132.73,NA,NA,NA,19.4,6.81,168
"419118",13,"2010",2,0,0,1,"1","Sardar Patel Stadium, Motera","AB Dinda",4,105,5,5,"AA Jhunjhunwala","YK Pathan","Not available","Not available","Not available",1,5,NA,NA,NA,105.97,132.73,NA,NA,NA,20.11,8.4,168
"419118",14,"2010",12,0,0,0,"1","Sardar Patel Stadium, Motera","BJ Hodge",4,117,5,5,"AA Jhunjhunwala","AC Voges","Not available","Not available","Not available",4,2,NA,NA,NA,105.97,139.39,NA,NA,NA,11.4,8.26,168
"419118",15,"2010",7,0,0,0,"1","Sardar Patel Stadium, Motera","AB Dinda",4,124,5,5,"AA Jhunjhunwala","AC Voges","Not available","Not available","Not available",3,3,NA,NA,NA,105.97,139.39,NA,NA,NA,20.11,8.4,168
"419118",16,"2010",11,0,0,0,"1","Sardar Patel Stadium, Motera","AD Mathews",4,135,5,5,"AA Jhunjhunwala","AC Voges","Not available","Not available","Not available",3,3,NA,NA,NA,105.97,139.39,NA,NA,NA,33.82,7.6,168
"419118",17,"2010",7,0,0,0,"1","Sardar Patel Stadium, Motera","M Kartik",4,142,5,5,"AA Jhunjhunwala","AC Voges","Not available","Not available","Not available",3,3,NA,NA,NA,105.97,139.39,NA,NA,NA,27.12,7.17,168
"419118",18,"2010",3,1,1,2,"1","Sardar Patel Stadium, Motera","I Sharma",6,145,6,6,"AA Jhunjhunwala","AC Voges","P Dogra","SK Warne","Not available",1,3,1,1,NA,105.97,139.39,77.78,79.05,NA,27.76,8.28,168
"419118",19,"2010",6,0,0,1,"1","Sardar Patel Stadium, Motera","SE Bond",7,151,6,6,"AC Voges","MM Patel","SK Warne","Not available","Not available",3,2,1,NA,NA,139.39,55.56,79.05,NA,NA,19.4,6.81,168
"419118",20,"2010",17,2,2,0,"1","Sardar Patel Stadium, Motera","I Sharma",7,168,8,8,"AC Voges","MM Patel","Not available","Not available","Not available",5,1,NA,NA,NA,139.39,55.56,NA,NA,NA,27.76,8.28,168
"419119",1,"2010",5,0,0,0,"1","Brabourne Stadium","P Kumar",0,5,0,0,"SR Tendulkar","ST Jayasuriya","Not available","Not available","Not available",4,2,NA,NA,NA,116.49,129.02,NA,NA,NA,25.22,7.96,151
"419119",2,"2010",6,2,2,1,"1","Brabourne Stadium","DW Steyn",1,11,2,2,"AP Tare","ST Jayasuriya","Not available","Not available","Not available",4,4,NA,NA,NA,100,129.02,NA,NA,NA,19.18,6.58,151
"419119",3,"2010",7,6,3,0,"1","Brabourne Stadium","P Kumar",1,18,5,8,"AP Tare","SR Tendulkar","Not available","Not available","Not available",1,6,NA,NA,NA,100,116.49,NA,NA,NA,25.22,7.96,151
"419119",4,"2010",14,1,1,0,"1","Brabourne Stadium","DW Steyn",1,32,6,9,"AP Tare","SR Tendulkar","Not available","Not available","Not available",4,3,NA,NA,NA,100,116.49,NA,NA,NA,19.18,6.58,151
"419119",5,"2010",5,0,0,1,"1","Brabourne Stadium","JH Kallis",2,37,6,9,"AP Tare","SS Tiwary","Not available","Not available","Not available",3,3,NA,NA,NA,100,124.79,NA,NA,NA,26.85,8.11,151
"419119",6,"2010",8,0,0,0,"1","Brabourne Stadium","R Vinay Kumar",2,45,6,9,"SR Tendulkar","SS Tiwary","Not available","Not available","Not available",1,5,NA,NA,NA,116.49,124.79,NA,NA,NA,16.06,8.43,151
"419119",7,"2010",12,0,0,0,"1","Brabourne Stadium","JH Kallis",2,57,6,9,"SR Tendulkar","SS Tiwary","Not available","Not available","Not available",2,4,NA,NA,NA,116.49,124.79,NA,NA,NA,26.85,8.11,151
"419119",8,"2010",5,1,1,0,"1","Brabourne Stadium","A Kumble",2,62,7,10,"SR Tendulkar","SS Tiwary","Not available","Not available","Not available",2,4,NA,NA,NA,116.49,124.79,NA,NA,NA,19.67,6.78,151
"419119",9,"2010",7,0,0,0,"1","Brabourne Stadium","R Vinay Kumar",2,69,7,10,"SR Tendulkar","SS Tiwary","Not available","Not available","Not available",3,3,NA,NA,NA,116.49,124.79,NA,NA,NA,16.06,8.43,151
"419119",10,"2010",5,0,0,1,"1","Brabourne Stadium","A Kumble",3,74,7,10,"AT Rayudu","SR Tendulkar","SS Tiwary","Not available","Not available",3,1,2,NA,NA,126.43,116.49,124.79,NA,NA,19.67,6.78,151
"419119",11,"2010",2,1,1,3,"1","Brabourne Stadium","R Vinay Kumar",6,76,8,11,"AT Rayudu","DJ Bravo","R Sathish","SR Tendulkar","Not available",1,2,2,1,NA,126.43,129.72,106.36,116.49,NA,16.06,8.43,151
"419119",12,"2010",4,0,0,0,"1","Brabourne Stadium","A Kumble",6,80,8,11,"KA Pollard","R Sathish","Not available","Not available","Not available",5,1,NA,NA,NA,138.87,106.36,NA,NA,NA,19.67,6.78,151
"419119",13,"2010",9,0,0,0,"1","Brabourne Stadium","R Vinay Kumar",6,89,8,11,"KA Pollard","R Sathish","Not available","Not available","Not available",3,3,NA,NA,NA,138.87,106.36,NA,NA,NA,16.06,8.43,151
"419119",14,"2010",2,0,0,0,"1","Brabourne Stadium","DW Steyn",6,91,8,11,"KA Pollard","R Sathish","Not available","Not available","Not available",2,4,NA,NA,NA,138.87,106.36,NA,NA,NA,19.18,6.58,151
"419119",15,"2010",11,1,1,0,"1","Brabourne Stadium","JH Kallis",6,102,9,12,"KA Pollard","R Sathish","Not available","Not available","Not available",1,5,NA,NA,NA,138.87,106.36,NA,NA,NA,26.85,8.11,151
"419119",16,"2010",6,1,1,0,"1","Brabourne Stadium","A Kumble",6,108,10,13,"KA Pollard","R Sathish","Not available","Not available","Not available",2,4,NA,NA,NA,138.87,106.36,NA,NA,NA,19.67,6.78,151
"419119",17,"2010",15,1,1,0,"1","Brabourne Stadium","P Kumar",6,123,11,14,"KA Pollard","R Sathish","Not available","Not available","Not available",5,1,NA,NA,NA,138.87,106.36,NA,NA,NA,25.22,7.96,151
"419119",18,"2010",4,0,0,2,"1","Brabourne Stadium","DW Steyn",8,127,11,14,"Harbhajan Singh","KA Pollard","R Sathish","Not available","Not available",3,1,2,NA,NA,141.18,138.87,106.36,NA,NA,19.18,6.58,151
"419119",19,"2010",8,0,0,0,"1","Brabourne Stadium","JH Kallis",8,135,11,14,"Harbhajan Singh","Z Khan","Not available","Not available","Not available",2,4,NA,NA,NA,141.18,103.64,NA,NA,NA,26.85,8.11,151
"419119",20,"2010",16,0,0,1,"1","Brabourne Stadium","P Kumar",9,151,11,14,"Harbhajan Singh","Z Khan","Not available","Not available","Not available",1,5,NA,NA,NA,141.18,103.64,NA,NA,NA,25.22,7.96,151
"419120",1,"2010",4,2,2,1,"1","Barabati Stadium","A Mishra",1,4,2,2,"AC Gilchrist","HH Gibbs","MD Mishra","Not available","Not available",1,2,4,NA,NA,123.59,112.11,103.53,NA,NA,22.52,7.42,171
"419120",2,"2010",14,0,0,0,"1","Barabati Stadium","DP Nannes",1,18,2,2,"HH Gibbs","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,112.11,NA,NA,NA,NA,16.03,6.9,171
"419120",3,"2010",6,0,0,0,"1","Barabati Stadium","A Mishra",1,24,2,2,"AC Gilchrist","HH Gibbs","Not available","Not available","Not available",4,2,NA,NA,NA,123.59,112.11,NA,NA,NA,22.52,7.42,171
"419120",4,"2010",10,0,0,0,"1","Barabati Stadium","Y Nagar",1,34,2,2,"AC Gilchrist","HH Gibbs","Not available","Not available","Not available",4,2,NA,NA,NA,123.59,112.11,NA,NA,NA,40,11.83,171
"419120",5,"2010",10,0,0,1,"1","Barabati Stadium","S Ladda",2,44,2,2,"A Symonds","AC Gilchrist","Not available","Not available","Not available",1,5,NA,NA,NA,131.78,123.59,NA,NA,NA,29,9.89,171
"419120",6,"2010",3,0,0,0,"1","Barabati Stadium","A Mishra",2,47,2,2,"A Symonds","HH Gibbs","Not available","Not available","Not available",3,3,NA,NA,NA,131.78,112.11,NA,NA,NA,22.52,7.42,171
"419120",7,"2010",10,0,0,0,"1","Barabati Stadium","S Ladda",2,57,2,2,"A Symonds","HH Gibbs","Not available","Not available","Not available",4,2,NA,NA,NA,131.78,112.11,NA,NA,NA,29,9.89,171
"419120",8,"2010",4,0,0,0,"1","Barabati Stadium","UT Yadav",2,61,2,2,"A Symonds","HH Gibbs","Not available","Not available","Not available",2,4,NA,NA,NA,131.78,112.11,NA,NA,NA,16.93,8.33,171
"419120",9,"2010",10,0,0,0,"1","Barabati Stadium","DP Nannes",2,71,2,2,"A Symonds","HH Gibbs","Not available","Not available","Not available",2,4,NA,NA,NA,131.78,112.11,NA,NA,NA,16.03,6.9,171
"419120",10,"2010",6,0,0,1,"1","Barabati Stadium","Y Nagar",3,77,2,2,"A Symonds","HH Gibbs","RG Sharma","Not available","Not available",2,1,3,NA,NA,131.78,112.11,135.7,NA,NA,40,11.83,171
"419120",11,"2010",6,0,0,0,"1","Barabati Stadium","MC Henriques",3,83,2,2,"A Symonds","RG Sharma","Not available","Not available","Not available",1,5,NA,NA,NA,131.78,135.7,NA,NA,NA,29.55,8.31,171
"419120",12,"2010",12,0,0,0,"1","Barabati Stadium","Y Nagar",3,95,2,2,"A Symonds","RG Sharma","Not available","Not available","Not available",4,2,NA,NA,NA,131.78,135.7,NA,NA,NA,40,11.83,171
"419120",13,"2010",7,0,0,0,"1","Barabati Stadium","UT Yadav",3,102,2,2,"A Symonds","RG Sharma","Not available","Not available","Not available",4,2,NA,NA,NA,131.78,135.7,NA,NA,NA,16.93,8.33,171
"419120",14,"2010",6,0,0,1,"1","Barabati Stadium","MC Henriques",4,108,2,2,"A Symonds","RG Sharma","TL Suman","Not available","Not available",1,1,4,NA,NA,131.78,135.7,129.41,NA,NA,29.55,8.31,171
"419120",15,"2010",7,0,0,0,"1","Barabati Stadium","DP Nannes",4,115,2,2,"RG Sharma","TL Suman","Not available","Not available","Not available",1,5,NA,NA,NA,135.7,129.41,NA,NA,NA,16.03,6.9,171
"419120",16,"2010",9,0,0,0,"1","Barabati Stadium","MC Henriques",4,124,2,2,"RG Sharma","TL Suman","Not available","Not available","Not available",4,2,NA,NA,NA,135.7,129.41,NA,NA,NA,29.55,8.31,171
"419120",17,"2010",18,0,0,0,"1","Barabati Stadium","UT Yadav",4,142,2,2,"RG Sharma","TL Suman","Not available","Not available","Not available",4,2,NA,NA,NA,135.7,129.41,NA,NA,NA,16.93,8.33,171
"419120",18,"2010",14,0,0,0,"1","Barabati Stadium","MC Henriques",4,156,2,2,"RG Sharma","TL Suman","Not available","Not available","Not available",5,1,NA,NA,NA,135.7,129.41,NA,NA,NA,29.55,8.31,171
"419120",19,"2010",8,0,0,1,"1","Barabati Stadium","DP Nannes",5,164,2,2,"RG Sharma","TL Suman","Y Venugopal Rao","Not available","Not available",3,2,1,NA,NA,135.7,129.41,109.45,NA,NA,16.03,6.9,171
"419120",20,"2010",7,0,0,1,"1","Barabati Stadium","UT Yadav",6,171,2,2,"TL Suman","WPUJC Vaas","Y Venugopal Rao","Not available","Not available",3,2,1,NA,NA,129.41,106.9,109.45,NA,NA,16.93,8.33,171
"419121",1,"2010",2,0,0,0,"0","MA Chidambaram Stadium, Chepauk","JA Morkel",0,2,0,0,"IK Pathan","RS Bopara","Not available","Not available","Not available",1,5,NA,NA,NA,111.84,110.69,NA,NA,NA,17.2,7.92,136
"419121",2,"2010",11,0,0,0,"0","MA Chidambaram Stadium, Chepauk","MS Gony",0,13,0,0,"IK Pathan","RS Bopara","Not available","Not available","Not available",5,1,NA,NA,NA,111.84,110.69,NA,NA,NA,24.18,8.62,136
"419121",3,"2010",5,0,0,1,"0","MA Chidambaram Stadium, Chepauk","JA Morkel",1,18,0,0,"IK Pathan","KC Sangakkara","RS Bopara","Not available","Not available",3,1,2,NA,NA,111.84,120.69,110.69,NA,NA,17.2,7.92,136
"419121",4,"2010",3,0,0,0,"0","MA Chidambaram Stadium, Chepauk","R Ashwin",1,21,0,0,"IK Pathan","KC Sangakkara","Not available","Not available","Not available",3,3,NA,NA,NA,111.84,120.69,NA,NA,NA,24.78,6.84,136
"419121",5,"2010",9,0,0,0,"0","MA Chidambaram Stadium, Chepauk","MS Gony",1,30,0,0,"IK Pathan","KC Sangakkara","Not available","Not available","Not available",5,1,NA,NA,NA,111.84,120.69,NA,NA,NA,24.18,8.62,136
"419121",6,"2010",8,0,0,0,"0","MA Chidambaram Stadium, Chepauk","L Balaji",1,38,0,0,"IK Pathan","KC Sangakkara","Not available","Not available","Not available",3,3,NA,NA,NA,111.84,120.69,NA,NA,NA,20.74,7.68,136
"419121",7,"2010",3,0,0,0,"0","MA Chidambaram Stadium, Chepauk","M Muralitharan",1,41,0,0,"IK Pathan","KC Sangakkara","Not available","Not available","Not available",3,3,NA,NA,NA,111.84,120.69,NA,NA,NA,31.9,6.68,136
